Time,WristLeftX,WristLeftY,WristRightX,WristRightY
00:01:45.6454204,-0.01106146,0.0358019,-0.1033141,0.02592584
00:01:45.6864537,-0.01136559,0.03559928,-0.10831,0.02746718
00:01:45.7104776,-0.01140983,0.03615835,-0.1086177,0.02734545
00:01:45.7435093,-0.01190706,0.03577202,-0.1088747,0.02721462
00:01:45.7755383,-0.01168664,0.03640916,-0.1075597,0.02497403
00:01:45.8285897,-0.01171806,0.03683322,-0.1077771,0.02547653
00:01:45.8426028,-0.01198991,0.03720126,-0.1082675,0.02593114
00:01:45.8816511,-0.01176473,0.03761454,-0.1084211,0.02533031
00:01:45.9126875,-0.01167659,0.03775647,-0.1089239,0.02481291
00:01:45.9547108,-0.01153958,0.03871378,-0.1103907,0.02340117
00:01:45.9787334,-0.01128937,0.03951015,-0.1106751,0.02352384
00:01:46.0127665,-0.01100966,0.03896752,-0.1109303,0.02352628
00:01:46.0427948,-0.01095003,0.0387561,-0.1110627,0.02340086
00:01:46.0978470,-0.01096825,0.03832953,-0.111244,0.02330122
00:01:46.1108601,-0.0101416,0.03651816,-0.1090598,0.0238276
00:01:46.1468930,-0.01152971,0.03680062,-0.1091794,0.02376986
00:01:46.1749213,-0.0104112,0.03729844,-0.1117408,0.02569173
00:01:46.2279706,-0.01007964,0.03721704,-0.1089419,0.02495428
00:01:46.2439859,-0.009214953,0.03845844,-0.1085773,0.02517387
00:01:46.2740160,0.02716967,0.02727512,-0.1115515,0.027192
00:01:46.3140543,-0.005905136,0.03866326,-0.1709372,0.004990818
00:01:46.3781154,-0.007545799,0.03733599,-0.1831743,0.01807236
00:01:46.3841209,-0.007827953,0.03382096,-0.1149968,0.02472562
00:01:46.4141489,-0.007782787,0.0348027,-0.1085869,0.02391981
00:01:46.4421757,-0.008480772,0.03461674,-0.1085745,0.0237708
00:01:46.4782110,-0.007941902,0.03474817,-0.1105343,0.02381915
00:01:46.5242550,-0.008312806,0.03698207,-0.1103042,0.02374979
00:01:46.5422704,-0.007955998,0.03834286,-0.1108455,0.02361364
00:01:46.5763040,-0.008466169,0.03884634,-0.1110747,0.02262346
00:01:46.6063330,-0.008546218,0.03916439,-0.1115738,0.02263195
00:01:46.6573804,-0.008964986,0.03926159,-0.1115395,0.02291579
00:01:46.6763999,-0.009033203,0.03954219,-0.1129458,0.02285986
00:01:46.7064286,-0.008988097,0.03997055,-0.114137,0.02293472
00:01:46.7454820,-0.008937314,0.04013274,-0.1135412,0.02266424
00:01:46.7885057,-0.008926168,0.04030105,-0.1147309,0.02393151
00:01:46.8125290,-0.008896425,0.04040359,-0.1146792,0.02404647
00:01:46.8435581,-0.009080693,0.04037743,-0.1123352,0.02281241
00:01:46.8795932,-0.009728879,0.04026934,-0.1123977,0.02208539
00:01:46.9276384,-0.009657517,0.04044315,-0.1113504,0.02208035
00:01:46.9426541,-0.009980828,0.04064038,-0.1109424,0.02237271
00:01:46.9796896,-0.009965405,0.04084733,-0.1103105,0.0226925
00:01:47.0107191,-0.01013754,0.04099749,-0.1102274,0.02302035
00:01:47.0577642,-0.01010549,0.04131582,-0.1065573,0.0241041
00:01:47.0807845,-0.0100427,0.04178492,-0.1089269,0.02385059
00:01:47.1108150,-0.01009282,0.04296704,-0.1097297,0.02446144
00:01:47.1468482,-0.01034093,0.0430303,-0.1107821,0.02519021
00:01:47.1909071,0.02594668,0.03664554,-0.1112858,0.02590117
00:01:47.2109087,-0.00803937,0.03369366,-0.1116131,0.02613696
00:01:47.2499461,0.03034155,0.03577979,-0.1118459,0.0269217
00:01:47.2799760,-0.007369831,0.04805312,-0.1140291,0.02740265
00:01:47.3250195,0.03107509,0.0407065,-0.1146011,0.02789295
00:01:47.3470387,0.03675935,0.0432162,-0.1169111,0.02737533
00:01:47.3780688,0.08532329,0.07578529,-0.154081,0.07208963
00:01:47.4181067,0.08918941,0.07023834,-0.154476,0.07347535
00:01:47.4551597,0.09259684,0.06864948,-0.1550714,0.09295811
00:01:47.4801659,0.1003033,0.06672948,-0.1543482,0.08986078
00:01:47.5141984,0.126836,0.08679609,-0.1548424,0.08874829
00:01:47.5462290,0.1296864,0.07931231,-0.1563778,0.08722799
00:01:47.5932915,0.1547967,0.1016076,-0.1782169,0.07283734
00:01:47.6103079,0.1587177,0.1059292,-0.1781802,0.0726446
00:01:47.6433227,0.1648073,0.1102344,-0.1790256,0.07238608
00:01:47.6783551,0.1027496,0.09874239,-0.2062251,0.04437287
00:01:47.7243997,0.1008735,0.09711538,-0.2046477,0.04332162
00:01:47.7484220,0.1002754,0.09768084,-0.2047782,0.04280709
00:01:47.7754480,0.09779182,0.1002547,-0.2047341,0.04182389
00:01:47.8074786,0.09688219,0.09948494,-0.2047305,0.04069021
00:01:47.8545233,0.09634371,0.09915251,-0.2048658,0.03886694
00:01:47.8745433,0.09556836,0.09823576,-0.2043752,0.0334935
00:01:47.9165835,0.0975274,0.09690578,-0.2040656,0.03185295
00:01:47.9446111,0.1400507,0.07451525,-0.2039443,0.03167415
00:01:47.9936672,0.09328198,0.08900323,-0.2032225,0.02958205
00:01:48.0106724,0.09082596,0.08522172,-0.2146176,0.03255922
00:01:48.0427039,0.1704693,0.1024472,-0.2145263,0.03213073
00:01:48.0817413,0.1696379,0.1026936,-0.2062029,0.0136826
00:01:48.1217958,0.1564639,0.07419352,-0.2159044,0.01191949
00:01:48.1458013,0.1573924,0.07590264,-0.2131349,0.007060818
00:01:48.1788504,0.1591694,0.0759647,-0.2127257,0.00439501
00:01:48.2118658,0.1600272,0.06904888,-0.2133193,0.001925022
00:01:48.2599105,0.1584422,0.06600921,-0.2137493,-1.078704E-05
00:01:48.2779274,0.15787,0.05571934,-0.2130132,-0.003662669
00:01:48.3119599,0.1572992,0.04905052,-0.224546,-0.01070469
00:01:48.3419901,0.1554184,0.04507969,-0.2282329,-0.01058829
00:01:48.3960405,0.154372,0.04493998,-0.2279818,-0.01072156
00:01:48.4130743,0.1529522,0.04431088,-0.2273785,-0.01221164
00:01:48.4430849,0.1507487,0.04595657,-0.2255201,-0.01339615
00:01:48.4761341,0.1449599,0.05505253,-0.2148336,-0.02386512
00:01:48.5231629,0.1455317,0.06775829,-0.1806491,-0.03742111
00:01:48.5451842,0.1432815,0.07159927,-0.1878116,-0.04032893
00:01:48.5802166,0.139984,0.0835387,-0.1891294,-0.04489829
00:01:48.6122466,0.1397937,0.0901762,-0.1930916,-0.0493542
00:01:48.6562889,0.1064765,0.0291257,-0.197157,-0.05184847
00:01:48.6793111,0.06552226,-0.006533122,-0.2025114,-0.04864231
00:01:48.7123422,0.06369008,-0.02808515,-0.225411,-0.0535979
00:01:48.7523807,0.05250835,-0.09644619,-0.2215168,-0.05067696
00:01:48.7944211,0.09903836,-0.09219687,-0.2213906,-0.05194884
00:01:48.8154407,0.09142616,-0.1348234,-0.2126057,-0.06846935
00:01:48.8454691,0.07686167,-0.2527188,-0.2102274,-0.1000036
00:01:48.8795016,0.08372658,-0.272185,-0.1835338,-0.1386305
00:01:48.9275484,0.09273398,-0.2855473,-0.1697897,-0.1783573
00:01:48.9455656,0.09008313,-0.3522634,-0.1781728,-0.2304066
00:01:48.9755939,0.09994546,-0.3476476,-0.1798012,-0.2907798
00:01:49.0136471,0.09215816,-0.3989602,-0.1721108,-0.3484643
00:01:49.0576726,0.08920662,-0.3973193,-0.1962556,-0.3697745
00:01:49.0766909,0.07856125,-0.3854273,-0.1893324,-0.4274142
00:01:49.1177296,0.0464635,-0.4126093,-0.168819,-0.4874596
00:01:49.1427537,0.03241531,-0.4184507,-0.1715719,-0.4977675
00:01:49.1897981,0.03297992,-0.4208539,-0.184268,-0.4963302
00:01:49.2238306,0.03084069,-0.4541349,-0.1892252,-0.4892277
00:01:49.2438494,0.04538267,-0.4952017,-0.186674,-0.4762624
00:01:49.2798841,0.0812314,-0.4656075,-0.1919281,-0.415111
00:01:49.3229263,0.07487821,-0.4703109,-0.1763624,-0.3819045
00:01:49.3499510,0.0612106,-0.558843,-0.1717006,-0.3440916
00:01:49.3819819,0.06531236,-0.568117,-0.1473699,-0.3380285
00:01:49.4110101,0.07269938,-0.5676419,-0.1246538,-0.344076
00:01:49.4600565,0.10176,-0.5102775,-0.1208553,-0.3717977
00:01:49.4750703,0.1011056,-0.5063449,-0.1217469,-0.3904116
00:01:49.5111047,0.09106003,-0.4866156,-0.1459725,-0.3937946
00:01:49.5501419,0.06940246,-0.4745385,-0.1333958,-0.4756922
00:01:49.5951853,0.0569857,-0.4736336,-0.1336178,-0.4836388
00:01:49.6122017,0.02167019,-0.443846,-0.1381308,-0.4944911
00:01:49.6432315,0.03396682,-0.3660439,-0.1456752,-0.4939498
00:01:49.6802664,0.02315667,-0.3412944,-0.1621994,-0.4779546
00:01:49.7263278,0.0406827,-0.2716732,-0.1745754,-0.4578249
00:01:49.7463469,0.0336438,-0.2556279,-0.1764094,-0.4146119
00:01:49.8113932,0.01530476,-0.2142337,-0.1652398,-0.3137628
00:01:49.8614395,0.02226467,-0.1962803,-0.1259239,-0.3014168
00:01:49.8834687,0.02255404,-0.1817746,-0.1816542,-0.2241068
00:01:49.9465206,0.01701173,-0.1312027,-0.122085,-0.1582913
00:01:49.9955673,0.03383499,-0.1093082,-0.1071149,-0.1274312
00:01:50.0155864,0.02530119,-0.07842323,-0.07672355,-0.1118666
00:01:50.0466165,0.01578762,-0.03368855,-0.07245353,-0.08862225
00:01:50.0786467,0.0290208,-0.02019249,-0.223533,-0.008579582
00:01:50.1246907,0.03712511,0.0003468357,-0.2216153,0.0005177362
00:01:50.2578354,0.05099948,0.02132528,-0.2216355,0.03060313
00:01:50.2788379,0.05110135,0.01911828,-0.2083379,0.01635297
00:01:50.3108684,0.03832664,-0.0004861746,-0.2067481,-0.01528698
00:01:50.3509070,0.04081103,-0.01207807,-0.2018725,-0.06820545
00:01:50.3939473,0.02096108,-0.06421655,-0.2106074,-0.1242008
00:01:50.4159692,0.01419881,-0.1288057,-0.2994835,-0.1641877
00:01:50.4530041,-0.01501861,-0.2326619,-0.2596766,-0.26283
00:01:50.4820320,-0.03529482,-0.3144514,-0.2607678,-0.3473006
00:01:50.5280754,-0.03274199,-0.3813835,-0.253289,-0.4268463
00:01:50.5500967,-0.03932871,-0.4556294,-0.2481057,-0.4848971
00:01:50.5791249,-0.02251937,-0.5022413,-0.2348147,-0.5558441
00:01:50.6121559,-0.02570514,-0.5662041,-0.2302842,-0.5727141
00:01:50.6642056,-0.01970471,-0.5872198,-0.2113957,-0.6777887
00:01:50.6802209,-0.00954429,-0.6029769,-0.2057655,-0.6932116
00:01:50.7132523,0.009960483,-0.5967079,-0.2005152,-0.7129896
00:01:50.7442821,0.0182267,-0.5943606,-0.198275,-0.7203053
00:01:50.7933306,0.008784764,-0.6531653,-0.196771,-0.72047
00:01:50.8103455,0.008999646,-0.6519943,-0.1957791,-0.7204444
00:01:50.8473807,0.008413427,-0.6473356,-0.1956109,-0.7119503
00:01:50.8784107,0.01066932,-0.5925467,-0.2111446,-0.6239908
00:01:50.9234536,0.02299508,-0.5397129,-0.2148487,-0.6093531
00:01:50.9484773,0.02151008,-0.5295558,-0.2299424,-0.5557373
00:01:50.9785060,0.01878341,-0.487487,-0.2356677,-0.5093198
00:01:51.0195456,0.01409927,-0.4628006,-0.2294213,-0.4803552
00:01:51.0585824,0.02318639,-0.3837101,-0.2150148,-0.4237338
00:01:51.0836062,0.02333797,-0.3407707,-0.2029669,-0.3576903
00:01:51.1126347,0.01780589,-0.2943931,-0.211587,-0.2980061
00:01:51.1456654,0.06459525,-0.1795149,-0.2913335,-0.1814892
00:01:51.1917094,0.05596846,-0.1596029,-0.2506304,-0.1218082
00:01:51.2107274,0.05496715,-0.1095184,-0.2420506,-0.08025847
00:01:51.2427583,0.03312398,-0.08369878,-0.2420847,-0.02829883
00:01:51.2808121,0.06215587,-0.02763234,-0.2386898,-0.01224569
00:01:51.3258417,0.06063796,-0.01892526,-0.2323058,0.0133842
00:01:51.3498616,0.09140871,0.01801299,-0.2221814,0.01979783
00:01:51.3818910,0.1024793,0.01809071,-0.2265409,0.02480518
00:01:51.4129204,0.1376803,0.05773288,-0.230184,0.02766741
00:01:51.4689743,0.1433837,0.05277048,-0.2345281,0.008172564
00:01:51.4799846,0.1540984,0.02687955,-0.2552266,-0.03452862
00:01:51.5200400,0.1444544,0.01934339,-0.2605813,-0.06147856
00:01:51.5510523,0.1516369,0.01095161,-0.28616,-0.09459589
00:01:51.6131119,0.1716428,-0.1579226,-0.2810037,-0.2525744
00:01:51.6441416,0.1597164,-0.2421845,-0.2899978,-0.2854086
00:01:51.6831785,0.1575615,-0.2861354,-0.2870034,-0.3530022
00:01:51.7252186,0.161422,-0.3548065,-0.2730357,-0.4292037
00:01:51.7452377,0.1825032,-0.3586528,-0.2686857,-0.4551723
00:01:51.7802710,0.1791656,-0.4315481,-0.2495736,-0.5356048
00:01:51.8143038,0.1791397,-0.4750076,-0.2453614,-0.5579928
00:01:51.8613486,0.1816957,-0.5122458,-0.2286792,-0.5992218
00:01:51.8813677,0.1820838,-0.5582273,-0.2196845,-0.6268641
00:01:51.9344185,0.1848182,-0.5706666,-0.2132259,-0.6413342
00:01:51.9494327,0.1881141,-0.5813867,-0.2064195,-0.6641766
00:01:52.0034846,0.18791,-0.6566241,-0.1980799,-0.706432
00:01:52.0175166,0.2001604,-0.6093832,-0.1944083,-0.702825
00:01:52.0475266,0.2013457,-0.6134632,-0.192779,-0.7099462
00:01:52.0825744,0.2023625,-0.6189432,-0.1922828,-0.7118499
00:01:52.1586328,0.2031344,-0.620833,-0.1963124,-0.6808884
00:01:52.1666480,0.2034886,-0.6211241,-0.1812095,-0.7220979
00:01:52.1806707,0.2039564,-0.6208916,-0.1824489,-0.7175739
00:01:52.2167054,0.2081043,-0.6000229,-0.1840115,-0.7077798
00:01:52.2497193,0.2082282,-0.5884935,-0.203603,-0.6315806
00:01:52.2957633,0.2124026,-0.5426314,-0.2076621,-0.6136912
00:01:52.3368026,0.2117336,-0.5315759,-0.2090634,-0.5823197
00:01:52.3468122,0.2221185,-0.4511411,-0.2210478,-0.5137618
00:01:52.3858508,0.1974087,-0.4512033,-0.2414586,-0.4364598
00:01:52.4348963,0.1859079,-0.3931147,-0.1869899,-0.4232638
00:01:52.4529135,0.1855868,-0.3193443,-0.2164787,-0.3264455
00:01:52.4879465,0.1701518,-0.2834879,-0.1975569,-0.2769052
00:01:52.5169746,0.1409595,-0.2446519,-0.1857504,-0.2088734
00:01:52.5640197,0.1372182,-0.1775033,-0.2074672,-0.1170648
00:01:52.5810358,0.1292872,-0.1165771,-0.1971847,-0.07569164
00:01:52.6160691,0.1580763,0.01149557,-0.2010429,-0.02571274
00:01:52.6501022,0.1692415,0.03533866,-0.2171892,0.01141671
00:01:52.6931425,0.1445932,0.05499741,-0.2090577,0.0659918
00:01:52.7191677,0.1266677,0.08202612,-0.1981888,0.1017112
00:01:52.7511980,0.1234565,0.09073482,-0.2042133,0.102114
00:01:52.7802261,0.1368663,0.1041068,-0.1893885,0.1171016
00:01:52.8312747,0.1318003,0.132793,-0.2322086,0.1129665
00:01:52.8502933,0.1566205,0.1195278,-0.2029393,0.1156651
00:01:52.8893301,0.1560557,0.1206344,-0.2053613,0.1140988
00:01:52.9283676,0.1547962,0.1214767,-0.2065201,0.1125147
00:01:52.9603981,0.1539861,0.1244519,-0.2128997,0.1097768
00:01:52.9814184,0.1529212,0.1251198,-0.2193323,0.1114266
00:01:53.0114470,0.1545056,0.1290234,-0.1940987,0.1172817
00:01:53.0514850,0.1476805,0.1223692,-0.1976044,0.1076155
00:01:53.0975289,0.1463736,0.1218175,-0.1978013,0.1074118
00:01:53.1115426,0.08469979,0.1002954,-0.1953517,0.1064304
00:01:53.1495786,0.08460508,0.1000864,-0.1948996,0.109665
00:01:53.1806093,0.08385287,0.09886039,-0.1874513,0.10436
00:01:53.2286546,0.08428699,0.09859832,-0.1716696,0.09637979
00:01:53.2476726,0.08132039,0.09795987,-0.1603092,0.09284683
00:01:53.2807036,0.1281072,0.06191501,-0.1580548,0.09256265
00:01:53.3167386,0.127779,0.06168623,-0.1515344,0.09285317
00:01:53.3597793,0.1355193,0.05619267,-0.203468,0.02437963
00:01:53.3838022,0.134965,0.03586524,-0.1906385,-0.02316976
00:01:53.4148320,0.121947,0.01558137,-0.1830929,-0.02792044
00:01:53.4468626,0.1162634,0.01618181,-0.173425,-0.08399701
00:01:53.4969104,0.1094799,-0.1213098,-0.157325,-0.1278187
00:01:53.5139265,0.07647833,-0.1994053,-0.1641931,-0.1765377
00:01:53.5569677,0.08400908,-0.2145564,-0.1737062,-0.2240032
00:01:53.5849945,0.08602452,-0.2369877,-0.1791132,-0.2229623
00:01:53.6330412,0.08676722,-0.24449,-0.1867718,-0.2330779
00:01:53.6520583,0.08351784,-0.2365004,-0.1972123,-0.2154847
00:01:53.6800851,0.08476654,-0.2295863,-0.2007465,-0.2103219
00:01:53.7191222,0.07276409,-0.2407275,-0.2507769,-0.1921457
00:01:53.7621632,0.07294993,-0.2402253,-0.2363357,-0.2114286
00:01:53.7811830,0.07190028,-0.2398113,-0.2392257,-0.2046338
00:01:53.8152143,0.08277614,-0.2246658,-0.2036803,-0.1945745
00:01:53.8482456,0.0954834,-0.1987475,-0.1868817,-0.2053335
00:01:53.8952913,0.07871014,-0.2050686,-0.1930577,-0.2046987
00:01:53.9153098,0.0858124,-0.1638879,-0.1952686,-0.1939682
00:01:53.9633578,0.08466648,-0.1581069,-0.1821166,-0.156434
00:01:53.9793710,0.08478962,-0.1234786,-0.1871635,-0.1202962
00:01:54.0284176,0.05397436,-0.1140408,-0.1853859,-0.1145556
00:01:54.0494385,0.05023971,-0.1088919,-0.1844303,-0.06880184
00:01:54.0794662,0.05153839,-0.08892611,-0.1911602,-0.03799792
00:01:54.1235267,0.04169442,-0.07389122,-0.1911992,-0.01989215
00:01:54.1605438,0.09005916,-0.01179137,-0.1903165,0.005957425
00:01:54.1805629,0.03989863,-0.01747506,-0.2287081,0.01419798
00:01:54.2165973,0.04462832,-0.006407443,-0.2273622,0.01791012
00:01:54.2476268,0.07789524,0.01892304,-0.2193787,0.02839126
00:01:54.2936888,0.06950401,0.02494728,-0.1717556,0.1138391
00:01:54.3166926,0.06545028,0.03092744,-0.1720114,0.1087872
00:01:54.3527288,0.08451901,0.05052065,-0.1718183,0.1070317
00:01:54.3837567,0.08434799,0.05118994,-0.1718906,0.107071
00:01:54.4278163,0.08499262,0.05099152,-0.1726138,0.1072357
00:01:54.4498201,0.08707346,0.04436512,-0.1750287,0.1037513
00:01:54.4788477,0.09031311,0.04820288,-0.1767812,0.1067494
00:01:54.5148821,0.09331438,0.04929502,-0.1767531,0.1091151
00:01:54.5599252,0.1215089,0.05891641,-0.176264,0.1143872
00:01:54.5809455,0.1233709,0.05671224,-0.180756,0.1175448
00:01:54.6119749,0.12657,0.05425831,-0.1804207,0.13585
00:01:54.6490101,0.1700542,0.09770411,-0.1657365,0.1504036
00:01:54.6940533,0.1605562,0.07816022,-0.191496,0.09862384
00:01:54.7230812,0.1686666,0.09432444,-0.1964477,0.1006271
00:01:54.7471038,0.1675193,0.09866247,-0.2158245,0.07577768
00:01:54.7801352,0.1666069,0.1040743,-0.2120857,0.08718339
00:01:54.8281813,0.1642219,0.1096716,-0.2191985,0.09847759
00:01:54.8482002,0.1617172,0.1211959,-0.2192311,0.1035013
00:01:54.8882411,0.160036,0.1270843,-0.2191911,0.1063986
00:01:54.9192691,0.1588344,0.1314413,-0.2209679,0.1121559
00:01:54.9623100,0.1594501,0.1371417,-0.220844,0.1129478
00:01:54.9833302,0.1599087,0.1429709,-0.2207836,0.1133586
00:01:55.0203657,0.1597739,0.1448177,-0.2208462,0.1143667
00:01:55.0503947,0.159428,0.1465389,-0.2211594,0.1163756
00:01:55.0954373,0.1583663,0.1469491,-0.2199533,0.1165328
00:01:55.1214612,0.1572385,0.14719,-0.2201027,0.1168018
00:01:55.1484874,0.1561904,0.1474533,-0.2200741,0.1171586
00:01:55.1785155,0.1551866,0.1471089,-0.2200459,0.1171992
00:01:55.2285636,0.1550997,0.147569,-0.2199969,0.11742
00:01:55.2475819,0.1551653,0.1480005,-0.2203452,0.1178246
00:01:55.2826155,0.1551386,0.1482561,-0.2208203,0.1185957
00:01:55.3186493,0.1550328,0.1481505,-0.2208783,0.1186757
00:01:55.3666955,0.1549768,0.1485653,-0.2202867,0.1184591
00:01:55.3817103,0.1548863,0.1486222,-0.2193561,0.1182532
00:01:55.4157422,0.1550447,0.1486655,-0.2201587,0.1198466
00:01:55.4467719,0.1556282,0.1474565,-0.2192861,0.1195749
00:01:55.4958189,0.1556652,0.1476376,-0.2193449,0.1194098
00:01:55.5188404,0.1562326,0.1465053,-0.2191388,0.1194199
00:01:55.5468675,0.1562024,0.1466797,-0.2190406,0.1195339
00:01:55.5869057,0.1561407,0.1471323,-0.2189565,0.1195449
00:01:55.6279450,0.1561786,0.1473781,-0.2190312,0.1194364
00:01:55.6529685,0.1563314,0.1475573,-0.2182966,0.1219579
00:01:55.6880030,0.1586732,0.1485014,-0.2179918,0.1216675
00:01:55.7160294,0.1586818,0.1487728,-0.2186336,0.1213697
00:01:55.7600709,0.1595582,0.148106,-0.2186967,0.1210638
00:01:55.7790889,0.159775,0.1479125,-0.2190869,0.1206108
00:01:55.8151233,0.1613996,0.1478901,-0.2194499,0.1206846
00:01:55.8501578,0.1618833,0.1473272,-0.2206169,0.1212528
00:01:55.8972017,0.1629355,0.1471424,-0.2205541,0.1210987
00:01:55.9222260,0.163582,0.146225,-0.2198504,0.1208091
00:01:55.9562585,0.1637336,0.1457406,-0.2212875,0.1219079
00:01:55.9832838,0.1636582,0.1453968,-0.2206193,0.1215783
00:01:56.0333319,0.163652,0.1444712,-0.2208213,0.1214038
00:01:56.0493469,0.1639948,0.1446849,-0.2209141,0.1210729
00:01:56.0853831,0.1641417,0.144936,-0.2212085,0.1212367
00:01:56.1154100,0.1638736,0.1448804,-0.2206843,0.1207608
00:01:56.1624596,0.1639171,0.1448718,-0.2207107,0.120281
00:01:56.1834765,0.1639558,0.1448841,-0.2209949,0.1206922
00:01:56.2155068,0.1639214,0.1448007,-0.2205122,0.1203292
00:01:56.2505407,0.1639309,0.1447245,-0.2207437,0.1202091
00:01:56.3005869,0.1639189,0.1446037,-0.2216193,0.1216586
00:01:56.3166031,0.1634976,0.1451748,-0.2209565,0.1208526
00:01:56.3476317,0.1633599,0.1458884,-0.2210137,0.1208863
00:01:56.3806643,0.163343,0.1463086,-0.2216164,0.1207232
00:01:56.5197961,0.1636338,0.1455278,-0.2221858,0.1212933
00:01:56.5278049,0.1632482,0.1463786,-0.2215036,0.1205183
00:01:56.5468319,0.1630821,0.1471443,-0.2209526,0.1208616
00:01:56.5888634,0.163153,0.1466359,-0.2202806,0.1208335
00:01:56.6148873,0.1634829,0.1467545,-0.2204034,0.1207935
00:01:56.6619330,0.1635861,0.1463922,-0.2206669,0.1205859
00:01:56.6839546,0.1635632,0.1463248,-0.2208461,0.1205386
00:01:56.7149838,0.1635398,0.1460791,-0.2214075,0.1209289
00:01:56.7490160,0.163928,0.1460341,-0.2213947,0.1209534
00:01:56.8020671,0.1643838,0.1464323,-0.2212216,0.1212944
00:01:56.8160810,0.1642245,0.1469852,-0.2209387,0.1213218
00:01:56.8471265,0.1662989,0.1480798,-0.2203623,0.1213707
00:01:56.8811562,0.1659988,0.1483969,-0.2214486,0.1221731
00:01:56.9301894,0.1658715,0.1482754,-0.2218281,0.1210135
00:01:56.9472046,0.1654834,0.1490024,-0.2217936,0.1208887
00:01:56.9882433,0.1641901,0.148697,-0.22046,0.1205885
00:01:57.0172712,0.1639509,0.1475933,-0.2214929,0.121107
00:01:57.0623233,0.1639434,0.1473619,-0.2218797,0.1208579
00:01:57.0863375,0.164061,0.1469629,-0.2215195,0.1197372
00:01:57.1153645,0.1642284,0.1466853,-0.2213688,0.1189872
00:01:57.1513995,0.16419,0.1466749,-0.2220267,0.118661
00:01:57.1944402,0.1642833,0.1463925,-0.2220879,0.1175788
00:01:57.2144596,0.1647939,0.1462278,-0.2221922,0.1158503
00:01:57.2504943,0.1649559,0.1458281,-0.2192545,0.1103437
00:01:57.2785204,0.1650937,0.1456626,-0.2213871,0.1084005
00:01:57.3285697,0.1659478,0.1454439,-0.2232495,0.09850333
00:01:57.3495881,0.1664193,0.1447543,-0.2182475,0.09050649
00:01:57.3786166,0.1670028,0.1429849,-0.1971091,0.1010678
00:01:57.4166529,0.1681383,0.1379912,-0.1965434,0.0997249
00:01:57.4577016,0.1697686,0.1342975,-0.1964068,0.0979638
00:01:57.4877215,0.1699694,0.131838,-0.1945379,0.09457552
00:01:57.5147472,0.1710284,0.130444,-0.1919629,0.09084524
00:01:57.5467777,0.1786907,0.1392564,-0.189495,0.0871078
00:01:57.6859186,0.1642888,0.106949,-0.2225835,0.05177298
00:01:57.6919153,0.1386624,0.05971963,-0.2229081,0.05120352
00:01:57.7179413,0.1600492,0.1011451,-0.2125596,0.04428593
00:01:57.7579789,0.1611117,0.09646558,-0.2186546,0.04992419
00:01:57.7830024,0.1627299,0.0952893,-0.228299,0.0552742
00:01:57.8280452,0.1636299,0.09433956,-0.2258805,0.04807444
00:01:57.8480809,0.1634412,0.0924507,-0.2236809,0.04660922
00:01:57.8831154,0.1397831,0.04093117,-0.2019666,0.01438937
00:01:57.9191326,0.1276614,0.04409527,-0.1934035,-0.004802227
00:01:57.9611722,0.1392769,0.04380801,-0.1854331,-0.01949611
00:01:57.9791897,0.1391079,0.04450324,-0.186794,-0.02257387
00:01:58.0152238,0.140054,0.04385477,-0.185658,-0.03094459
00:01:58.0482558,0.1377827,0.04308382,-0.1657434,-0.0378245
00:01:58.0963019,0.1369314,0.04534861,-0.1653819,-0.04847955
00:01:58.1163204,0.1463069,0.0695806,-0.167513,-0.09696563
00:01:58.1463494,0.1372472,0.05229326,-0.1603015,-0.1043347
00:01:58.1843854,0.1375688,0.05283257,-0.1602907,-0.1055211
00:01:58.2274264,0.1372166,0.05147479,-0.1616132,-0.1113116
00:01:58.2534518,0.1358213,0.04929791,-0.1622522,-0.112916
00:01:58.2834805,0.1357008,0.04851875,-0.1602175,-0.1152805
00:01:58.3145100,0.1352119,0.04807019,-0.1604676,-0.1158528
00:01:58.3655591,0.1353501,0.04779034,-0.159628,-0.1153147
00:01:58.3825752,0.1347639,0.04716004,-0.1536558,-0.08107482
00:01:58.4186090,0.1106222,0.02919683,-0.1535299,-0.09455757
00:01:58.4506399,0.1303304,0.04591268,-0.1536697,-0.09378488
00:01:58.5006877,0.1303374,0.04578781,-0.1527438,-0.08019085
00:01:58.5197057,0.1301954,0.04591001,-0.1530182,-0.07341656
00:01:58.5537379,0.1297888,0.04606016,-0.1533527,-0.07013943
00:01:58.5827658,0.1280783,0.03639456,-0.1560506,-0.06733654
00:01:58.6278092,0.1288521,0.03638682,-0.15804,-0.06543465
00:01:58.6828613,0.08462781,0.04106382,-0.1636782,-0.06114637
00:01:58.7168947,0.07211125,0.04214426,-0.1650995,-0.06024052
00:01:58.7639389,0.07155746,0.04283782,-0.1747579,-0.06096748
00:01:58.7799542,0.1256704,0.04544014,-0.1748879,-0.06071772
00:01:58.8129856,0.07255142,0.04111276,-0.1750199,-0.06052518
00:01:58.8470180,0.07012876,0.04215971,-0.1747867,-0.0599326
00:01:58.9090773,0.1193393,0.04383527,-0.1750323,-0.05916125
00:01:58.9160841,0.07131393,0.02733033,-0.1753992,-0.05777088
00:01:58.9501166,0.06941743,0.03215124,-0.1757558,-0.05643895
00:01:58.9851508,0.0688117,0.03173167,-0.1760569,-0.05417101
00:01:59.0291920,0.0677523,0.03267571,-0.1762257,-0.05355627
